unique_bug_id,python_tag,status,signal,stack_source,signature,findings,example,artifact_path
cpython-310-41fe5579485f,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|_PyObject_FastCallDictTstate|_PyObject_Call_Prepend|slot_tp_init|type_call|_PyObject_MakeTpCall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.5ad19f8f2d79.STACK.1a13283138.CODE.128.ADDR.0.INSTR.mov____(%rbx),%r15.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-41fe5579485f.pyc
cpython-310-43dd4dca536c,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_Power|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.638f8933e8de.STACK.f2f39d7f0.CODE.1.ADDR.8.INSTR.mov____0x8(%rax),%r13.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-43dd4dca536c.pyc
cpython-310-43f52a9cb69f,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_iternext|builtin_next|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",3,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.560653922395.STACK.d8402628e.CODE.1.ADDR.10.INSTR.mov____0x10(%rax),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-43f52a9cb69f.pyc
cpython-310-47b91700571e,cpython-310,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:fa8e400b6,1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.5e4f527cb8de.STACK.fa8e400b6.CODE.1.ADDR.8.INSTR.mov____0x8(%rax),%r13.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-47b91700571e.pyc
cpython-310-49b447d47acd,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",2,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.575824eee3a6.STACK.19f5aaa0a4.CODE.1.ADDR.5.INSTR.addq___$0x1,(%rax).pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-49b447d47acd.pyc
cpython-310-4c5f3adafaa8,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_InPlaceMultiply|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.62ad881000b4.STACK.1a5561542a.CODE.1.ADDR.8.INSTR.mov____0x8(%r13),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-4c5f3adafaa8.pyc
cpython-310-506aed50f6e6,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_FloorDivide|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.55efbe15ccd8.STACK.1a12bfe568.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-506aed50f6e6.pyc
cpython-310-568e1f5f77e9,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_Xor|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",7,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.58a108791f88.STACK.e1fb71467.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-568e1f5f77e9.pyc
cpython-310-58999579f5d2,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|binary_iop1|binary_iop|PyNumber_InPlaceLshift|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",4,data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.3.STACK.1bcf987fbf.CODE.1.ADDR.3.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-58999579f5d2.pyc
cpython-310-5c8dd81e480e,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_SetAttr|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",10,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.567a54f0f874.STACK.e9d684146.CODE.1.ADDR.d.INSTR.mov____0x8(%r15),%r13.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-5c8dd81e480e.pyc
cpython-310-5d55816ed624,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_InPlacePower|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",5,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.59c2e735c8b8.STACK.f9d9e3a2c.CODE.1.ADDR.8.INSTR.mov____0x8(%r12),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-5d55816ed624.pyc
cpython-310-5dff98827dfd,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_Or|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",6,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.58fff5b9fb88.STACK.fdc8273cb.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-5dff98827dfd.pyc
cpython-310-5f84dccb33a7,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyCode_InitAddressRange|PyCode_Addr2Line|PyFrame_GetLineNumber|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.58f00bc8bc4f.STACK.cfdf3c893.CODE.128.ADDR.0.INSTR.mov____0x10(%rbx),%r14.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-5f84dccb33a7.pyc
cpython-310-6381fd66a790,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PySet_Add|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",2,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.5712ddf25eb3.STACK.1a12ddaaf4.CODE.1.ADDR.10.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-6381fd66a790.pyc
cpython-310-65d4b833f586,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyList_Append|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.58092b2b42f4.STACK.f09f13754.CODE.1.ADDR.8.INSTR.mov____0x8(%r12),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-65d4b833f586.pyc
cpython-310-680d864ff083,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",10,data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.2.STACK.1b16235532.CODE.1.ADDR.2.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-680d864ff083.pyc
cpython-310-686faa2200fc,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:insertdict|PyDict_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",4,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.58db89790dcf.STACK.1a12909ff6.CODE.1.ADDR.0.INSTR.addq___$0x1,(%r15).pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-686faa2200fc.pyc
cpython-310-6a7fd14d880e,cpython-310,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:c61243b06,1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.5c55cc9a9a8c.STACK.c61243b06.CODE.128.ADDR.0.INSTR.mov____%r13,(%rax).pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-6a7fd14d880e.pyc
cpython-310-6be792256da7,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_InPlaceRshift|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.5fe8af24b1e4.STACK.1b11b70c86.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-6be792256da7.pyc
cpython-310-6cdd9c217f1b,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_GetMethod|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",12,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.556e35d5dd57.STACK.c25eaac3c.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-6cdd9c217f1b.pyc
cpython-310-6d41228373dc,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|??|??|??|??|??|??|??|??|??|do_richcompare|PyObject_RichCompare",3,data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.6291d92fac73.STACK.de0194dce.CODE.1.ADDR.6291d92fac73.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-6d41228373dc.pyc
cpython-310-7009d80d6209,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyCoro_GetAwaitableIter|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",2,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.623b5ea81d2e.STACK.1a98db99a3.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%r13.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-7009d80d6209.pyc
cpython-310-76cf17555470,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|_Py_Dealloc|_Py_DECREF|_Py_XDECREF|tupledealloc|_Py_Dealloc|_Py_DECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",2,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.557b45cc6683.STACK.de224930f.CODE.1.ADDR.550000000000.INSTR.mov____(%r12),%r14.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-76cf17555470.pyc
cpython-310-779c73b13507,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyCode_InitAddressRange|PyCode_Addr2Line|PyFrame_GetLineNumber|_PyTraceBack_FromFrame|PyTraceBack_Here|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",3,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.57017248bc4f.STACK.eae919edd.CODE.1.ADDR.570100000010.INSTR.mov____0x10(%rbx),%r14.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-779c73b13507.pyc
cpython-310-77c5cfd67f58,cpython-310,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:1a900722fd,1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.645df1f3867c.STACK.1a900722fd.CODE.1.ADDR.f.INSTR.mov____0x8(%r12),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-77c5cfd67f58.pyc
cpython-310-788276e8dd39,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",48,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.555b1584268e.STACK.1b966b96d2.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-788276e8dd39.pyc
cpython-310-79753b54b14f,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyIter_Send|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",2,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.59f1af794eb7.STACK.1a5b5b7681.CODE.1.ADDR.8.INSTR.mov____0x8(%r13),%r12.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-79753b54b14f.pyc
cpython-310-79a82faa3fe4,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",15,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.600bf46b7338.STACK.19d19c04fc.CODE.128.ADDR.0.INSTR.movzbl_(%r12,%r14,1),%ebx.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-79a82faa3fe4.pyc
cpython-310-7c36e44e9194,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|BaseException_set_tb|PyException_SetTraceback|_PyErr_PrintEx|PyErr_PrintEx|PyErr_Print|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain|main",5,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.56c3db9a01d0.STACK.fda5fa52c.CODE.1.ADDR.e4.INSTR.mov____(%r15),%r14.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-7c36e44e9194.pyc
cpython-310-8320c023298e,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_InPlaceOr|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.5b2dc868dde4.STACK.e1f80af3b.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-8320c023298e.pyc
cpython-310-84eba60d583a,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyCoro_GetAwaitableIter|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",4,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.55ab77f8cd2e.STACK.1a1f064ee5.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%r13.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-84eba60d583a.pyc
cpython-310-867daa1a12e5,cpython-310,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|free|_PyMem_RawFree|PyObject_Free|object_dealloc|_Py_Dealloc|_Py_DECREF|_Py_XDECREF|code_dealloc|_Py_Dealloc|_Py_DECREF|func_clear|func_dealloc",27,"data/rq3/cpython-3.10/fuzz/crashes/SIGABRT.PC.703caee579fc.STACK.d2dfe1acb.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-867daa1a12e5.pyc
cpython-310-874a41ac9924,cpython-310,crash,SIGSEGV,gdb-rerun,SIGSEGV:_Py_XDECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|PyVectorcall_Call|_PyObject_Call|PyObject_Call|do_call_core|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame,1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.58eb09aacd79.STACK.e7c167f47.CODE.128.ADDR.0.INSTR.mov____(%rbx),%r15.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-874a41ac9924.pyc
cpython-310-89fe3eb04cd8,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PySet_Add|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",2,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.5696f9b6eeb3.STACK.1a95007db2.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-89fe3eb04cd8.pyc
cpython-310-8d2aa8aa9f9d,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_MatrixMultiply|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",2,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.5623927298d8.STACK.eda86acb6.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-8d2aa8aa9f9d.pyc
cpython-310-8f71b782659b,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|list_dealloc|_Py_Dealloc|_Py_DECREF|_Py_XDECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.5e9636dcc80b.STACK.ca3d7ae44.CODE.1.ADDR.38.INSTR.mov____0x30(%rax),%rbx.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-8f71b782659b.pyc
cpython-310-8f983d858481,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python",1,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.58c9eade6c3c.STACK.19afbff527.CODE.128.ADDR.0.INSTR.mov____(%r14),%rbx.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-8f983d858481.pyc
cpython-310-915da9f04592,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_InPlaceAnd|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",3,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.572375b1d7e4.STACK.ed8e2ef68.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-915da9f04592.pyc
cpython-310-948487e614eb,cpython-310,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|tupledealloc|_Py_Dealloc|_Py_DECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",6,"data/rq3/cpython-3.10/fuzz/crashes/SIGSEGV.PC.568ea6a7d683.STACK.19aff126b8.CODE.1.ADDR.2.INSTR.mov____(%r12),%r14.pyc",data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-948487e614eb.pyc
